genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000252165	8	8.0	1.0	3.0608408213415904e-39	1.1185253726418933e-22	1.4740476907939609e-22	4.629307733145045e-27	1.727712825289307e-23	3.8618494748666297e-31	3.671401976531021e-43	5.757480490827657e-22	1.0	2.3186428905336287e-12	5.350571363101822e-24	2.0932547813429487e-22	1.906692742909471e-23	5.472774028378279e-33	7.716231111505749e-25
G001872685	11	11.0	1.0	5.259192269624126e-29	7.362083227602114e-20	9.33188063999153e-30	1.7395523463665643e-21	2.0252523616481888e-11	5.179168158653466e-25	2.8167843491716527e-13	8.165507222551962e-29	2.726122797068702e-22	8.478019605261786e-17	1.1260918413025234e-12	1.0	5.738966516747595e-17	1.9890839297879341e-25	3.329303335494959e-29
G000516655	11	11.0	1.0	2.1631318278919362e-22	9.979723906352692e-24	5.193691392215516e-32	4.37818607376193e-31	5.493264498757604e-28	4.2967703048610955e-21	1.4591292814494655e-19	2.7212836592188124e-20	1.576335757179647e-26	1.4166077001696591e-18	3.4724655656193917e-16	1.0	4.7950820760709783e-26	3.075140293707243e-18	3.111727658855999e-14
G001562115	8	8.0	1.0	0.0	7.42298456963255e-38	9.54689491963829e-34	0.0	5.111508976297099e-26	3.6677165615698465e-40	0.0	1.533805508268564e-33	1.0	4.092867375809933e-20	6.049435104811874e-30	2.0063156553704777e-31	8.050638236601592e-36	4.848492686563867e-43	4.057103039137966e-33
G000221605	5	5.0	1.0	2.4449225643046598e-28	1.2057778379348426e-25	1.1771126608162152e-12	1.596683341098526e-10	1.5257364927386317e-16	1.0	4.153687281822395e-14	8.395338785059493e-25	1.0702760679920252e-23	1.7251254561834907e-22	7.668861215927512e-27	2.4395099113526386e-13	3.641875370996406e-24	2.2807290098071745e-19	2.178856996237923e-16
G001560595	13	13.0	1.0	5.324215695169831e-35	4.963762292911882e-25	4.400095106743742e-27	2.9980435450996973e-18	2.3270056776440676e-21	7.166322663835314e-19	1.7169787570866412e-21	2.4789160352499644e-23	1.8659501380539206e-25	1.0631136378690213e-32	3.4712861723946255e-24	4.884420635217016e-25	1.537024564694093e-21	1.0	3.741436764315099e-22
G000964305	1	1.0	1.0	4.219197572204878e-40	1.0	2.550310650773561e-36	2.50818412129499e-41	8.32453113476229e-20	6.884921777659814e-13	6.075329492080244e-41	9.254487408487064e-31	0.0	2.1153736581808974e-26	8.872417208633872e-26	1.0687164604001193e-25	1.8124926830993627e-39	1.3022543171593673e-27	2.4033475145951725e-28
G000429265	1	1.0	1.0	0.0	1.0	8.127531093083939e-44	0.0	5.626549223197509e-24	1.4718695229140929e-27	1.401298464324817e-45	7.838798589184282e-38	0.0	9.724636586793358e-29	6.413960763671006e-33	2.823243850961017e-32	1.2611686178923354e-44	5.714839126021549e-35	1.240774120042552e-39
G001829955	5	5.0	1.0	7.775692381423802e-30	9.7803236474291e-30	4.3524957401251674e-14	3.3893806378717004e-20	1.0766463945777154e-18	1.0	5.916156991078355e-30	2.5075245492943475e-23	7.180818713264622e-21	8.871399366272761e-19	1.7892790152248845e-17	1.3996857238741894e-20	2.4884151950522253e-26	3.481189194339111e-18	1.8852067575662754e-29
G000143625	8	8.0	1.0	1.3078732230850186e-37	1.7599008888378294e-31	4.3887395680040644e-30	6.3713818186381485e-40	1.7195526329930298e-31	1.8789648308416576e-32	0.0	2.950740687103808e-26	1.0	6.759360866165354e-12	3.362227729969631e-24	8.840882103946849e-29	1.188460489730464e-34	5.29932263240184e-39	2.3156541464373885e-28
G000025945	10	10.0	1.0	8.336734633736861e-20	3.0600781619332647e-19	1.0052074403987643e-40	1.2788783279147443e-22	2.5777179012984248e-20	1.7704605982089456e-22	3.024591865500556e-17	5.783428731986852e-16	9.324610028876924e-25	7.2701456366137e-22	1.0	2.1108332096120286e-13	5.189190393832239e-19	1.1865132473200445e-18	2.5743819426340747e-16
G000511135	1	1.0	1.0	2.930834347378961e-37	1.0	1.1980178005953424e-29	2.843795103500784e-41	1.2872672042822902e-15	1.5760379942975815e-15	2.4891049830773114e-36	1.4199252733173726e-24	0.0	1.743637665885446e-29	6.885336510256504e-22	1.933281034662681e-21	4.252029995224009e-40	1.0134406908092049e-23	6.683407154027321e-37
G000432215	3	3.0	1.0	2.248583491679357e-27	7.756417843059245e-27	1.4257143229073611e-27	1.0	3.126446037232313e-29	7.520742011199889e-17	2.355360412155057e-29	4.854435076948313e-27	1.7667526268402917e-34	1.676383161961029e-39	1.660444233782588e-20	1.804876595744076e-30	6.717178325373681e-20	4.067767963089842e-24	1.3280658738116768e-19
G001435235	2	2.0	1.0	2.446496160298483e-38	4.3056040142697364e-33	1.0	2.7262869022406454e-31	2.65977617926434e-28	3.3843744038027405e-16	0.0	6.071959743244817e-28	8.134773555995476e-33	8.196134150158885e-26	1.5058943591809984e-35	7.422837165661484e-32	3.5156825577093604e-28	1.0811742269486426e-32	1.9267099306072731e-25
G000525875	2	2.0	1.0	9.959232759149675e-30	3.8261085268855498e-34	1.0	5.003543227809023e-21	2.504736170587494e-28	1.574403538346736e-15	2.0660184038619373e-39	9.741334850801026e-31	1.2627952397687375e-34	2.626114761575714e-34	5.2837883209438955e-28	1.007171801890942e-20	8.265910179124655e-24	2.8888035402621766e-34	5.957022728613415e-26
G000833025	6	6.0	1.0	9.540101502686018e-31	8.549257912138355e-28	3.4007300586012056e-25	9.463688684924464e-17	5.136249087176709e-28	1.693791270545233e-16	1.0	3.262983851193137e-26	8.990651681108398e-24	1.2924013354665994e-19	3.901098614326104e-25	3.825000385870858e-11	1.306332580682608e-22	1.1543282218442514e-26	4.051087271476401e-18
G001784565	14	14.0	0.9999998807907104	4.916492727316117e-20	2.5576599865795302e-11	9.119301776939724e-20	2.589546806153198e-11	5.701302763228e-10	1.2794954332151498e-11	2.867511662397785e-21	5.00405508249333e-15	7.478377128947373e-16	1.6059789132230606e-12	7.519830091951007e-08	8.503707071838562e-09	9.84802690784381e-12	1.3695554412773703e-10	0.9999998807907104
G000372885	9	9.0	1.0	1.2611686178923354e-44	2.9078487926167026e-37	9.220543895257296e-43	3.6195623411417884e-39	6.057728565403253e-29	1.0704129618759484e-34	9.80908925027372e-45	2.407638981475263e-23	4.690232333933474e-31	1.0	2.696427863785649e-23	5.292428950391154e-33	0.0	0.0	7.460887002599485e-37
G000564995	4	4.0	1.0	1.4734083575266914e-20	6.127976902967912e-18	2.9866143129776875e-35	5.961628272296976e-29	1.0	1.406984799028127e-24	8.134552232449735e-34	1.4372187412461955e-21	1.887678902079415e-10	3.1880885186273997e-27	6.909377866758456e-24	9.235241537890655e-29	3.7527451674329766e-21	3.629302193500075e-21	8.28134636349432e-16
G000519005	1	1.0	1.0	7.182270483524177e-36	1.0	2.681165614080157e-23	1.1773895789693175e-37	1.3841309209894348e-09	9.821072776487892e-23	5.1594998764303235e-28	7.935190499802514e-24	3.2967914563161875e-33	6.076573982502077e-27	9.63255458389052e-22	6.847522198496332e-27	6.597931142664006e-39	1.9732710167530718e-20	7.214445013729888e-40
G000746095	9	9.0	1.0	1.0410113572599663e-28	8.683774533785656e-24	5.200528434701883e-33	1.3350729291614717e-23	3.41089596888125e-14	2.7242369659102035e-25	3.8691631656185758e-31	5.795246959183417e-15	3.8537447836833535e-14	1.0	4.23400481341929e-10	1.2142389352457806e-17	2.0257571564387275e-31	6.400405368362875e-30	1.9078569438333962e-23
G001768645	4	4.0	1.0	3.4736658832703643e-19	3.1150200152069197e-20	6.942109934685078e-32	4.5240991095247315e-15	1.0	1.3438126479636825e-12	3.8137828022150446e-18	1.5459421659103625e-17	3.674473864613307e-24	8.908964467839106e-14	1.5050707347086245e-08	2.683204949460033e-13	8.316913318308559e-20	1.907483893059947e-10	4.676742104692266e-09
G000814825	4	4.0	1.0	1.1043322745645243e-27	8.473531742947221e-23	4.009347111767872e-33	2.9620474534732034e-29	1.0	2.5292493179293655e-20	1.8941656317345613e-23	2.888083516913373e-14	1.4702132713101685e-28	8.200312309617278e-14	1.3943611525776628e-21	5.153451983396553e-24	3.459367806466087e-36	2.4396246669131115e-18	1.6378431944019667e-10
G001295775	9	9.0	1.0	8.697380391251667e-36	1.5912117263517555e-24	1.7617162799954427e-29	1.1285820243199009e-34	2.9292099999393115e-17	1.7625418231157198e-23	1.5149437697815597e-41	3.2189628981871645e-16	1.300543238046807e-17	1.0	9.156986800762379e-12	3.544940142962848e-24	3.5451309719107115e-40	8.565329953394817e-33	7.188611479069507e-26
G000744415	10	10.0	1.0	2.2267920951004011e-26	3.358172858194179e-19	3.977499734255896e-30	1.0707979913771404e-32	1.0579875170391162e-10	4.086488843934869e-19	1.3540932975438504e-28	5.36853168257162e-13	4.915227372589482e-16	2.2449752560410596e-12	1.0	4.052159879885421e-15	1.5581187325030781e-27	3.6901059323111663e-25	2.1326875757879442e-27
G001771455	14	14.0	1.0	9.433443156698708e-18	7.553759433613655e-22	1.799926165854797e-30	1.2263216700794666e-12	7.79888513176554e-17	9.631902371364567e-20	1.5538771090751344e-24	6.846928579662404e-10	9.275785514720361e-34	2.6543345605029713e-27	3.808693291307286e-11	9.485733309944067e-10	2.2577246738819667e-08	6.569010002046904e-21	1.0
G002021025	9	9.0	1.0	6.715943410993649e-29	2.266297810045421e-19	6.896271510798061e-22	1.6821594061293047e-27	6.478933837724462e-17	4.918626251490296e-22	1.176105513845167e-30	2.415161016725578e-25	2.7340488813892838e-14	1.0	1.5495741174567358e-16	2.091113250278544e-17	1.065778140882636e-23	9.340689559306153e-20	2.6678899132356417e-17
G000996555	12	12.0	1.0	8.148580103900121e-29	5.286547697071716e-29	5.588895605166243e-33	7.014851710593059e-28	1.5310221334258634e-19	7.798305729465882e-13	2.4054003362871676e-37	3.04139297420738e-31	1.5038931300918942e-39	1.0584380139911327e-28	3.2145774057822707e-19	1.2834834883579681e-20	1.0	5.0113829447889306e-33	1.478654192835281e-15
G900112615	11	11.0	1.0	6.617351738081084e-41	1.5595768443779003e-33	1.2147318632470855e-29	2.612120602793733e-24	2.405191613092018e-20	8.825013856330658e-21	4.333174653900501e-16	4.894329719851318e-38	1.102521166156009e-29	4.207065311393632e-27	7.695536824771473e-25	1.0	5.90645908158918e-23	2.741249737407426e-25	3.254541575800515e-27
G000411155	1	1.0	1.0	1.101998354079974e-24	1.0	1.1722907269360011e-35	1.8945500756722609e-29	4.047957325917619e-15	5.293869461184165e-23	9.058393997583103e-33	9.069831961281364e-27	1.2255877441172168e-34	5.5345865798800116e-24	1.0168970709814788e-19	2.166183357280049e-33	1.31315439230676e-19	3.126108053186367e-24	2.3510360313729583e-27
G001899425	14	14.0	1.0	7.729161883404553e-33	1.9986452111430787e-17	1.797793955805177e-13	7.591666011108611e-13	1.1392492844921068e-18	1.5540679713490547e-15	2.3903118673962372e-26	9.006526535855486e-13	1.750487923795512e-15	5.097938658204793e-25	5.899097433681531e-15	2.994996057867458e-15	6.5070282265189926e-15	4.166833155326086e-19	1.0
G001817345	0	0.0	1.0	1.0	2.2906963810920736e-18	8.670304951664679e-16	1.5047507920143873e-36	6.135082963840583e-27	1.733581003791065e-24	1.317220556465328e-43	5.946125354764885e-26	5.080853903149969e-25	1.835876074669944e-21	4.0114439847103536e-25	4.7813463437076085e-26	1.8393544066325207e-12	2.284751058603959e-35	1.9653379992495188e-20
G001774005	0	0.0	1.0	1.0	1.145896984341326e-24	7.127394733807946e-33	1.418788650051243e-31	1.4298879209489251e-25	2.3238642717380867e-37	2.0175716676483337e-34	9.971265936942138e-26	4.928002926433198e-35	8.549836473530711e-30	3.7248529748850977e-26	1.7205810656464114e-18	1.767042353087443e-19	3.340112890022522e-31	6.228402367796375e-24
G000702525	3	3.0	1.0	6.221096776642116e-29	2.1936073977122358e-26	5.820526293859299e-30	1.0	2.510469170860675e-18	2.341841117184905e-14	2.7037167599265384e-18	7.407705244891095e-24	9.264082238543868e-40	4.251319945953344e-26	3.945530958293645e-26	1.3484949367690386e-21	3.4737349445558512e-25	1.766957866463147e-23	3.5675371622005173e-26
G000621605	3	3.0	1.0	5.814998505455523e-38	1.1646212388762323e-25	1.2563971966213094e-39	1.0	3.182235309377616e-25	4.74825986191803e-21	6.815972791275762e-24	2.264360372746037e-28	1.825793451007557e-26	1.7055483868990214e-40	4.5273507780193734e-20	2.923788855127951e-29	1.5160910892566599e-27	1.0196106717160824e-22	6.0052940886309014e-21
G000380965	5	5.0	1.0	7.995745237824315e-25	3.390252802488513e-24	1.810406431856548e-23	4.026516454203572e-24	2.7165072137227823e-24	1.0	1.2219943359469248e-32	7.348664181062841e-22	9.109469294355204e-26	1.817676657775536e-26	1.3422265170652421e-24	1.5133288693703248e-20	1.763258659787699e-26	1.8884562865089752e-33	5.3793914750477085e-15
G000293845	7	7.0	1.0	1.6495445387871524e-31	1.991378854351119e-23	1.98242953795611e-36	2.760743080641833e-36	1.7551345769878756e-23	2.4472276380968605e-41	2.2729061091348533e-42	1.0	3.1741511902994176e-31	5.3644157142162695e-21	1.745590332552286e-26	4.829837393196029e-32	5.044763033632287e-38	4.854695700802562e-34	4.001982297249888e-40
G001789005	12	12.0	1.0	2.916663785490492e-11	1.213308008313243e-25	7.306665703832007e-33	1.369757776524151e-27	2.3074252159651703e-22	2.7991296650363723e-22	8.522286502333501e-23	2.5885071416722905e-28	9.716587408669973e-37	6.329272650499701e-28	1.311455077124084e-15	2.53225496127385e-10	1.0	3.747075764701604e-16	1.259402128482405e-14
G000732725	3	3.0	1.0	5.433244336488234e-28	3.26816629756189e-26	1.7990237951525522e-26	1.0	1.8257451898112234e-18	5.240330196686072e-13	2.43281673944284e-22	5.642903986092164e-25	2.7820951422380247e-31	6.990864646544287e-35	6.480906488365853e-26	4.661538375744941e-21	3.2229587547739306e-22	2.7267322315610307e-25	1.3064391074495071e-19
G000993105	0	0.0	1.0	1.0	1.5520019789997043e-28	1.1716150185744261e-36	5.793388801577477e-38	4.104899623918919e-31	2.8245831894510134e-37	3.6699881374992166e-33	2.5699483164908867e-30	6.271245030377497e-39	1.7887546871137003e-39	9.762367480333848e-28	1.18553121435684e-26	1.4143510589015644e-25	5.108904387980134e-38	2.0449029878842743e-24
G001458175	7	7.0	1.0	0.0	5.74532370373175e-44	0.0	4.008940164439825e-30	6.2554054130420515e-31	3.1389085600875902e-43	0.0	1.0	2.0006757163406246e-38	3.999379357326436e-37	2.1830863484794276e-21	9.25843500573264e-40	1.401298464324817e-45	3.5159979768373985e-41	5.111432330409776e-40
G001953075	8	8.0	1.0	9.810613403825424e-33	6.178047009633402e-24	1.9584432991448954e-37	6.796402982374529e-22	5.920822720995034e-10	2.556791233464856e-19	1.3127430738022564e-35	3.385770924379647e-30	1.0	6.789085404967921e-10	1.2735299852730263e-19	1.7865627815679288e-19	5.453956022073627e-25	1.77868049350038e-20	2.5258053230870457e-14
G001586255	8	8.0	1.0	3.5944706908395883e-41	1.2012722009041815e-28	2.2420775429197073e-43	1.6141102945013576e-35	3.399069999433781e-25	1.579941434527557e-34	0.0	9.22653904288101e-30	1.0	2.018505155905987e-17	2.3534767623914803e-27	3.120260792845292e-30	1.3379369379816832e-25	2.53659684895764e-39	9.171145120819866e-27
G001508535	12	12.0	1.0	8.04027890111437e-25	1.2125845778980837e-20	1.4664093791140714e-29	7.958630147383516e-30	8.120065335153679e-21	5.281679319278171e-18	4.9086242592114195e-34	1.4220454750508124e-23	3.282960521022695e-26	8.630001697147763e-19	1.6643340454432397e-17	5.2801025837836746e-20	1.0	2.1209188080027288e-24	7.381485288456002e-13
G001922575	8	8.0	1.0	2.284116496849452e-43	3.814166580960552e-30	8.360223028132904e-31	9.830587971313391e-39	3.9660008515712784e-22	2.633999821778153e-27	0.0	3.115251354978263e-24	1.0	1.2271037484745673e-11	7.152192124839178e-22	8.767148651212786e-25	4.9312148260384865e-29	1.6124364490909154e-35	8.727222746425728e-29
G001783355	0	0.0	1.0	1.0	2.379491110652014e-29	1.485376372184306e-43	6.902907621676381e-36	1.4008153151036198e-24	2.4483895758065343e-32	5.61324608243304e-28	4.885045366429189e-36	9.384297418625682e-35	1.777822593259901e-31	7.955236673405417e-21	4.964605558398293e-21	4.9449156871392045e-19	2.8440188383541264e-25	1.77227520104003e-18
G900101605	3	3.0	1.0	1.051398117502589e-31	4.8147311837355946e-26	8.630458286778748e-35	1.0	3.363825280587787e-20	2.2836543857422565e-19	1.0929185058963123e-23	5.829813356037906e-23	3.08951980925965e-26	2.4153226952949097e-36	8.363408106564399e-17	1.2606659908592154e-22	2.401118388657892e-15	2.881566576265054e-23	1.5892390532385572e-18
G000337375	13	13.0	1.0	9.308748963486445e-27	4.545989073346292e-35	0.0	0.0	2.583424231104251e-15	7.084796310236477e-29	1.0135872052154267e-40	0.0	0.0	1.4287330856593683e-39	1.4026294736581714e-37	3.732033535052553e-27	2.8510258035767e-40	1.0	3.063063336757948e-37
G001632005	14	14.0	1.0	6.712116824233418e-32	1.1710690011164588e-15	1.3632984000836707e-28	2.7902394561061714e-29	1.3254122530948799e-14	2.6911685160608927e-14	7.290677120992026e-35	5.368713354198147e-14	3.3482135084932703e-16	1.4564311399695856e-13	8.811143766782612e-16	3.504972601503965e-19	3.1185058252946555e-26	5.675334195956458e-23	1.0
G001784435	0	0.0	1.0	1.0	3.891531412521503e-30	7.761570629998708e-34	1.015124821994361e-36	1.538994725876217e-30	3.020262121305162e-36	3.9074232912064964e-35	8.390438434511539e-33	1.311185870233907e-36	2.656331991807303e-33	2.11177404973458e-37	7.824251394779434e-30	4.2220157957061763e-20	3.923635700109488e-44	1.8488731938301636e-40
G001800815	13	13.0	1.0	2.1312014653052103e-10	5.596944899528161e-16	4.033210748645321e-28	1.302103932123366e-29	1.1821048584437222e-09	1.028549600633373e-13	1.6814074663919643e-21	6.331721551313047e-25	1.6249084658100175e-21	1.2866548142405654e-28	9.191697205761733e-21	4.3075677573500837e-14	1.8640027461625307e-23	1.0	2.6852973088413607e-18
G000008345	1	1.0	1.0	3.46535624419815e-33	1.0	1.3981754834835944e-35	3.141790771216761e-33	8.876156510099695e-15	5.0431278136491317e-23	9.02142690430165e-33	5.1483154234642835e-27	3.0701578962683406e-26	9.069951722526617e-31	1.0723967959373732e-31	3.632252074039981e-36	5.582685305704881e-29	3.9148814532226064e-21	3.7071102197108257e-31
G001435585	2	2.0	1.0	3.523584494967158e-24	5.468996436942336e-18	1.0	1.0124448359578975e-21	1.3616642256220036e-16	5.5413144775876e-13	1.3782267689433595e-36	4.5639732302878783e-20	1.8680781997607619e-19	2.7074233562513885e-17	3.028428684772305e-22	6.90020315114052e-19	2.7085623376327597e-15	7.610060294424316e-25	2.143796561852866e-20
G001190745	10	10.0	1.0	9.393093647300147e-23	2.4782598434926692e-26	0.0	3.967322564218945e-12	3.888842476872138e-24	2.109670761067657e-31	6.893178770103551e-34	1.4711715670423975e-22	8.352922765119677e-16	2.383108927922828e-27	1.0	1.0729514065416224e-12	5.1506558905699006e-26	2.9359293999036955e-27	2.092856160735077e-29
G000521485	2	2.0	1.0	3.1414280095274996e-35	2.020954152642825e-33	1.0	2.6322340861363903e-18	1.4417386491758477e-20	2.513417262945544e-13	1.3008684179713863e-28	2.3384284743799765e-16	8.481810364830973e-23	1.434220339964868e-17	1.86825542966935e-20	3.3823318053571327e-18	4.2225591176593044e-22	1.9310802301701042e-18	9.754761128795014e-23
G000709835	7	7.0	1.0	1.4364579305091309e-27	1.8172823505824418e-25	4.584073719172917e-20	3.1732690052990125e-30	1.1126164311087126e-26	6.056209584456115e-27	2.1680797117865696e-30	1.0	5.965676156062607e-22	2.9046410813852614e-17	2.643630655368729e-14	2.0732919303842982e-22	1.0287363496602616e-31	1.4649780219608717e-29	1.4083212033572813e-25
G001567545	11	11.0	1.0	5.074685307263034e-36	2.723037177104261e-21	2.0627182905191912e-17	3.8971590429654305e-24	2.6429853856695107e-14	1.3009315397873966e-15	6.758023463608679e-26	1.0940008159708534e-27	1.2271452300496866e-12	1.157086914266942e-28	5.1640892104034053e-20	1.0	1.976258097259923e-16	6.336151187871699e-15	8.353150087586896e-15
G002000055	9	9.0	1.0	5.8854265510202674e-24	1.4355340682137246e-17	2.275229551203404e-18	1.0756611190705881e-18	3.1872285366496556e-10	8.20103587904214e-13	7.485628609564465e-23	5.588673748684772e-21	2.3536239623922484e-09	1.0	1.857366646959178e-15	5.1062117293249515e-17	9.721669450972786e-29	1.0424530543054068e-22	2.4043605925519652e-17
G000967895	8	8.0	1.0	1.3186638938835826e-40	6.6215582675887245e-31	5.07007858800056e-29	0.0	3.1236698694027897e-28	8.645926107254215e-32	0.0	2.3529022574890696e-27	1.0	1.242747766673491e-12	2.9984071450786008e-27	7.634610489833592e-30	2.646155160944496e-35	3.659673108384622e-40	1.7339686549702713e-27
G001917495	10	10.0	1.0	3.6756223813769464e-17	1.3177851279806696e-13	4.513153513936903e-30	7.587440830673944e-20	3.0612847812250266e-09	2.7059743334945097e-12	9.942161707327146e-28	2.3085370125436173e-20	5.722253320192499e-21	1.9973317704619076e-12	1.0	2.7369434843493856e-11	3.4797739776465386e-15	1.5548475200068048e-19	1.0175254736011219e-12
G000735045	9	9.0	0.9999998807907104	3.073220964277223e-23	1.1673426981995139e-11	6.922361724942338e-38	7.2192896218180125e-31	3.4947678160656553e-14	2.68686357533123e-19	2.711463828740478e-25	3.8565142805752863e-19	2.3995385121518144e-19	0.9999998807907104	6.560914300735021e-08	1.7067520763662178e-14	8.311667582615457e-23	1.198863901240913e-21	3.6334921182934465e-10
G001627865	10	10.0	1.0	3.5573439910241115e-19	2.918562472861014e-14	1.4139974998175764e-14	4.8837275862650085e-19	6.050302989087958e-18	1.408857752682735e-11	7.6717775688735325e-22	5.388405920977127e-23	2.1138684425484065e-23	3.974485400081579e-13	1.0	1.589584991412707e-10	7.393708244935425e-15	1.2304198585767387e-15	1.909385375469788e-16
G000612825	4	4.0	1.0	1.1148210491924769e-34	7.0117679600077785e-15	1.0241983869737038e-23	2.51384047476885e-27	1.0	2.308599826571383e-19	3.804169424684775e-30	9.868077764939183e-18	3.219701596393781e-30	2.0665277215142774e-12	4.464541253702764e-22	9.83974563781916e-16	5.169058246878463e-34	1.6911628214307846e-17	5.577236127668481e-29
G002021175	9	9.0	1.0	9.738892079500469e-29	1.1840936664801445e-19	2.6755168020189226e-22	2.314727822282387e-27	9.752186121525809e-17	7.4416437449732585e-22	6.951627207147076e-31	2.875085413396894e-25	4.0743423175212956e-14	1.0	1.3835294547130873e-16	3.9774499989857055e-17	1.2032702857754166e-23	9.771647427272012e-20	1.8595341116269733e-17
G001463885	7	7.0	1.0	3.2229864679470793e-44	2.061310041021806e-41	0.0	3.6168914662687853e-41	5.289666391729928e-32	1.3354374365015507e-42	5.044674471569341e-44	1.0	4.358038224050181e-43	2.0866217864163608e-22	8.740852267971222e-21	2.4696674711851724e-37	0.0	0.0	6.837775986519377e-41
G000438015	11	11.0	1.0	4.862910074621141e-10	2.8188109624238677e-09	1.5014170357054323e-39	2.373563314211208e-13	9.416185687579014e-18	3.3531635010200404e-29	1.1283696890805432e-14	1.7758614023755115e-11	4.2545787734936425e-27	1.8219468604631104e-25	1.3814291562838508e-18	1.0	1.3627641549940339e-11	8.354280168504876e-19	2.565233858664584e-10
G000425945	4	4.0	1.0	2.5065896986345627e-21	1.6664246649256143e-09	8.765007879931242e-25	1.1445680128071147e-33	1.0	9.377378939275007e-15	1.992215036395076e-30	2.915160734334732e-12	5.695573689395139e-29	1.2248174696694036e-10	3.5367797579510807e-10	3.1263450162022366e-10	1.69421351903924e-36	9.5199461896419e-19	1.5368889815925909e-22
G000701905	3	3.0	1.0	4.348778281926258e-14	1.4304800263365334e-21	1.048778831114856e-15	1.0	7.7546334599061955e-22	4.614676002434592e-11	7.856111594595205e-13	5.741650624777511e-20	5.656235727686679e-28	1.8366606441718404e-21	2.184525271786697e-08	2.5680348203578328e-17	2.8802193053374875e-20	3.878416058228145e-15	1.1417251172263221e-10
G001771505	14	14.0	1.0	4.0801738894524914e-22	9.871017493106652e-25	3.179407325127043e-33	1.1399298253380805e-14	3.216343694884013e-19	1.2386994332013036e-22	2.676733036208156e-21	2.3733223719624164e-10	4.634392935300192e-36	2.4095004466925517e-26	5.011154824430264e-10	5.950407809714175e-13	8.423463315754276e-12	2.593182624461472e-20	1.0
G001825495	0	0.0	1.0	1.0	1.0021907725569416e-25	2.1625147898744096e-28	2.5351874790141607e-37	9.603132074014398e-29	1.1416998286316274e-31	4.3192911766171234e-33	3.3618841268545535e-30	4.321604463977736e-42	1.942821063524583e-33	7.535185068567198e-25	1.8086885452404662e-22	6.351681034033794e-17	4.2956295773610246e-33	4.466449161133695e-22
G001829835	10	10.0	1.0	1.4002643450651295e-25	1.356437451842346e-25	5.796815619916873e-23	3.2456843524533143e-15	2.8569143316841156e-18	3.278024959764078e-14	2.0417715729665633e-22	1.1482082171447756e-15	4.617924479069761e-30	2.9836026176939404e-16	1.0	6.672236374516416e-11	2.657578693309862e-18	2.1957975598918024e-14	4.438461859331e-13
G000023105	1	1.0	1.0	2.2434788413840321e-41	1.0	7.663701301392425e-42	0.0	3.1895611376131943e-19	1.1780140677022064e-22	7.705319865782872e-41	3.2391033621046647e-38	0.0	8.828713042870545e-37	4.822047906411908e-33	2.4242838777234308e-30	1.2611686178923354e-44	8.879459641105717e-26	6.305843089461677e-44
G001643535	10	10.0	1.0	9.041098984455618e-18	2.7683220473087675e-16	1.148736908252025e-25	1.6327503234074064e-28	8.620297531347632e-11	4.541345164504884e-12	3.63832076375748e-24	1.4136138150682939e-15	4.94497735873266e-32	1.0784807957990467e-16	1.0	8.931168582471116e-10	1.7844803750553418e-17	1.8693342707098992e-10	1.1900759024074947e-11
G001403875	5	5.0	1.0	4.4623291254841853e-29	1.3618294393890481e-25	2.5636139164963184e-22	2.705055086458861e-20	4.3863616670073783e-23	1.0	7.873542502255177e-28	1.502722832030399e-25	8.42328398541172e-24	1.1977579806087824e-28	1.1807008616856954e-28	4.21529337641614e-18	1.0013008511741908e-24	5.347813801200009e-25	1.7787288641791688e-19
G000283515	7	7.0	1.0	6.445972935894159e-44	1.6535321879032841e-43	0.0	1.2332827784522715e-41	2.546285521169286e-29	1.187740578361715e-41	0.0	1.0	8.944600201662453e-40	2.3016583272036426e-22	4.0496008939545424e-27	3.652756536423154e-31	0.0	4.203895392974451e-45	9.207906649394384e-37
G001800825	13	13.0	1.0	2.749646329741768e-27	4.158308490427056e-18	2.3001421137881875e-35	0.0	4.988366550002523e-16	1.1869399897980606e-16	5.966439411395407e-33	8.33480302157109e-33	0.0	1.0640005340074204e-35	1.8295635189138904e-13	1.747166103657621e-22	3.4364293801737805e-36	1.0	6.159806080314364e-25
G000812685	7	7.0	1.0	0.0	1.4208099199343215e-37	1.401298464324817e-45	6.9297365906042635e-37	3.544168364974984e-32	1.401298464324817e-44	0.0	1.0	1.2978976315512138e-38	2.7861529714304753e-38	1.9868179656722585e-31	6.866362475191604e-44	0.0	1.1721553368414943e-37	1.4048297364549156e-40
G001730235	5	5.0	1.0	2.3156693281820282e-30	1.1282078354920984e-26	5.091761234865544e-09	2.1444807464087584e-15	2.721968158682364e-13	1.0	8.595130549410333e-22	4.195871724881322e-15	2.535036641848653e-19	8.100432500582766e-18	2.6657014001299795e-18	1.40668998246898e-16	6.747451582926958e-14	2.9479038567842286e-12	1.811623733785541e-14
G000519165	6	6.0	1.0	4.242419222196759e-29	3.3420833454888664e-34	1.5046080882629356e-35	8.20870438675711e-28	5.168324968917992e-28	7.041250689252584e-38	1.0	1.3830309968113762e-27	6.305361939620966e-37	1.0043878502802599e-32	4.203981847484506e-36	2.4312502257681393e-21	2.3019831643734704e-37	1.4088545459041493e-38	5.6062867786442735e-22
