genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000153805	14	14.0	1.0	1.6857412547029854e-15	3.590542446696432e-11	1.6568426928283315e-14	2.985427253717268e-14	3.6985334239680867e-10	6.554046801804381e-12	1.4626480229892533e-16	2.5394134017808767e-10	7.35012745112229e-13	8.276949681196299e-10	8.623426417386781e-10	4.14454959241084e-09	6.042426758598451e-14	1.3457158564572635e-12	1.0
G000344275	2	2.0	1.0	6.236122729319504e-11	4.2780118640270426e-13	1.0	2.0636004016694187e-09	1.2230146582969947e-11	2.499672691058663e-09	3.353301143704801e-12	1.8661537159320174e-13	1.847190790177559e-16	9.06135043843466e-14	7.571756589774825e-12	2.8210269675810196e-09	1.3377466452288433e-12	8.378885259230362e-12	2.1194415666947464e-10
G000421005	3	3.0	1.0	9.308356490878133e-20	4.9497220693884084e-14	1.4802554225952815e-17	1.0	3.747087362615531e-10	5.355595078526676e-09	2.540144405037935e-14	8.792412903703504e-15	7.303611891434827e-15	4.292408916912842e-15	1.6811017855555832e-11	4.953415455588583e-10	1.3694697231694114e-13	2.2424952172972468e-10	8.888542679663658e-11
G001823945	0	0.0	0.9999990463256836	0.9999990463256836	1.3391902604215078e-14	2.0705478197148016e-16	1.0076239354274929e-15	1.3150589558280634e-12	2.1379930497504968e-17	2.0400494720066245e-16	3.4241527121321377e-15	1.4601234412899618e-15	5.656516379425047e-13	8.209366346434432e-12	7.907352550517999e-11	9.672634178059525e-07	2.1735380422577277e-14	1.6968754689133253e-13
G001508355	11	11.0	0.9999924898147583	1.7097160987585448e-15	8.277425659739717e-17	1.7782263292062672e-12	3.5950588994637656e-07	1.187137321778664e-08	4.04645881246779e-08	6.273970484471647e-06	1.7005914528907848e-21	1.7718816865130993e-12	2.3990366781350726e-14	8.692035748936178e-07	0.9999924898147583	3.189697672656422e-10	1.0291536373108201e-10	2.8252715722487665e-08
G000875775	13	13.0	1.0	4.108428956197882e-14	3.0718003865479374e-17	5.0967032921541214e-14	1.0330929861579463e-10	5.973867776322417e-13	1.9895190333238996e-15	1.6659104651317591e-12	4.933634391150053e-17	9.233748356502484e-17	1.4637478512255497e-12	3.43954205395125e-11	3.636848044941132e-10	1.6386553707914767e-14	1.0	1.7005036268002982e-10
G000498475	6	6.0	1.0	4.968247867279911e-19	1.1358295876912142e-26	1.1279995356825931e-14	5.1005640683277065e-14	2.908309544683873e-18	1.6214414251362885e-13	1.0	5.309500108932395e-24	1.8844581487441597e-15	6.035049398089398e-16	3.491775865408871e-18	1.4496016827224636e-14	5.036765377333923e-15	2.805849163748767e-18	8.652038368519785e-15
G000576555	11	11.0	0.9999998807907104	1.3254692482478347e-12	2.1686443602269428e-13	8.075925879068598e-20	1.0563013137787625e-11	2.7163504778826564e-10	1.18476770061271e-10	5.212580367341957e-12	3.462206055209395e-21	5.374228080785859e-13	1.3646167529302033e-10	8.900838821546131e-08	0.9999998807907104	1.2486727960208527e-13	1.742707676300262e-13	5.3630897466072636e-12
G001820305	0	0.0	0.9999994039535522	0.9999994039535522	1.595505818392448e-13	1.4846906790130072e-15	8.522870777183389e-12	3.481455168640249e-14	7.72699335072069e-11	8.564012129660958e-13	4.0299926041393024e-15	1.8312295130777358e-16	2.000992253836653e-12	2.6839679367895997e-09	2.0136364797807005e-10	5.566458298744692e-07	1.3642347885048367e-13	3.7289352161629097e-10
G001425865	9	9.0	1.0	1.245779743815588e-21	1.1084261763646963e-12	2.5610750919973432e-20	2.54852382173633e-19	8.000932139040628e-10	2.35947922305876e-14	1.1993118324349957e-14	3.213527000056615e-09	1.720350945033644e-11	1.0	2.7871145062002833e-12	3.755271782554179e-14	1.0428361758822732e-27	4.383282740779901e-16	8.576876730538585e-13
G001000145	0	0.0	1.0	1.0	3.234384059434215e-17	8.428893539967779e-20	6.406356266316508e-18	2.1251435744163098e-19	7.036710856842931e-16	1.34639780369505e-21	9.781779573348522e-15	5.601455668242955e-22	3.103023940042752e-16	1.4711558251993828e-13	1.0959640313334962e-12	1.3036896562290679e-10	1.196461955342373e-19	2.7112851894162127e-12
G000607245	7	7.0	1.0	5.352494367324122e-15	2.3688650151527837e-16	3.003902465312236e-12	8.130404444313399e-13	1.3225561427000331e-14	5.52593351123027e-14	8.471561905481258e-15	1.0	1.2285510282705747e-11	3.3370617380512613e-09	4.569782774410669e-09	4.557641590519079e-12	2.129691498210139e-16	1.006582826056199e-15	1.8688413663814352e-11
G001629495	9	9.0	0.999992847442627	1.233556442756245e-12	9.535605194344043e-09	1.1925764466669958e-13	1.6663880345046955e-11	7.184480068644916e-07	1.8192329153537967e-12	2.475115636916281e-17	2.7844458509729275e-13	6.447688065236434e-06	0.999992847442627	3.0013083573976473e-08	5.495392585430636e-09	4.261524813586881e-11	1.4636355460950767e-09	4.694896560408779e-08
G000210915	10	10.0	0.9999041557312012	1.066365751256626e-08	4.093358139424519e-13	8.473583640311588e-11	8.120816374912465e-08	6.647010195592884e-07	6.046324552144711e-10	7.204198126942174e-09	1.8188610617642098e-09	8.915649251858837e-13	2.9728317940680427e-07	0.9999041557312012	6.887273418243467e-09	1.6566492969105617e-11	3.6552946767187677e-06	9.094532288145274e-05
G000744275	6	6.0	0.9999985694885254	8.461864437026381e-17	3.789473359879395e-20	2.541061287763091e-17	1.113091281472467e-12	1.4580634876554255e-12	7.375363340889063e-13	0.9999985694885254	3.122831637378254e-12	1.142235828491267e-12	5.221181898829898e-14	1.2036254215530562e-09	1.4322532706501079e-06	2.2623970839102947e-12	1.0291502094972316e-09	5.49638867752833e-09
G000698125	2	2.0	0.9999996423721313	1.1489393124573745e-16	5.307566918824996e-20	0.9999996423721313	2.5881850644875887e-14	3.6107536468957865e-15	4.159882394105807e-07	3.066112361783778e-16	2.2718362042991185e-20	5.867491855092615e-17	2.15418626829408e-17	1.3508873195549687e-16	1.3563034430372906e-13	1.3667108690975684e-14	1.938678210005565e-15	8.004052128760496e-16
G000979845	13	13.0	1.0	7.19193573247659e-17	1.2600063753171966e-16	1.3724336142716316e-15	2.6102637846331378e-12	9.757309543667603e-12	1.1225148414950592e-12	2.292150193608511e-12	2.1260204375644043e-18	7.573695122930438e-15	1.3847530781778186e-18	2.2389234910491496e-09	3.344100829583141e-10	3.0517642991660654e-13	1.0	4.4599872406347885e-11
G000711735	10	10.0	0.9986741542816162	5.639797677758907e-07	1.671997210905829e-06	2.1575926822947622e-08	3.1366275834443513e-06	1.080395918506838e-06	2.852741772585432e-06	8.391436878696368e-09	7.959235517773777e-06	3.946931610698812e-05	5.832268357153225e-07	0.9986741542816162	0.0012511913664638996	9.760693728821934e-07	4.303054481624713e-07	1.5970086678862572e-05
G001424565	1	1.0	0.9999998807907104	1.657965581907194e-17	0.9999998807907104	4.87123142251791e-16	1.7532530332056706e-13	6.465016716417082e-11	6.013230802182079e-08	2.852985637364795e-16	1.594883524461924e-15	4.999865812218985e-19	5.37024461358393e-12	6.374961891708608e-09	2.960285905295734e-10	9.372890020342223e-19	2.145759562871205e-13	9.04331188926466e-13
G000812185	13	13.0	1.0	9.956459789928988e-15	2.2128882571577325e-18	2.8590721803944952e-11	6.1702715159484e-10	2.4462031358862824e-11	1.3185695482524629e-13	1.4079719334869623e-10	4.015138610859777e-15	9.437494053387771e-14	7.406037588753023e-13	1.8046643346369962e-10	3.6061344133031525e-08	1.5755849587257426e-14	1.0	6.997663559715761e-10
G000330745	11	11.0	0.9999998807907104	6.073729030570824e-14	5.768803945822853e-14	5.207157274811358e-11	8.746344158130882e-16	1.927064730011807e-08	8.502462378601194e-08	1.8955283176353048e-19	4.3529208447855706e-17	2.9206563383066264e-14	3.617818067694345e-12	1.4806447734549977e-10	0.9999998807907104	6.163961741155806e-19	3.152583055721081e-11	5.41032537239132e-14
G000565325	8	8.0	0.9999997615814209	4.000531646798385e-18	5.37786470808645e-18	6.873394540161948e-15	2.4326040856149922e-14	2.3126061985268963e-15	4.12148075519497e-18	1.2658305645980842e-24	8.853947848323773e-13	0.9999997615814209	1.9028136932774942e-07	7.994966451027596e-14	5.841629556932777e-17	7.762111328709392e-17	2.2285155277734947e-20	5.068410634122462e-16
G900104055	5	5.0	0.9999994039535522	4.1650756715619645e-16	1.8858949957234472e-09	1.2120270336413858e-13	5.692547802027548e-07	2.432864187884576e-10	0.9999994039535522	2.0132272585127176e-12	3.1718471599218034e-11	3.4985810736908995e-15	1.2603429584701065e-12	1.593320320125713e-08	1.919548076045885e-08	5.1159390715730876e-14	3.604707088378234e-10	3.793773906135556e-10
G001818705	0	0.0	0.9999998807907104	0.9999998807907104	9.138996339346861e-16	2.7346641661221693e-14	4.163881950676377e-17	3.494861328503032e-14	6.63179956778134e-15	4.0158636462472087e-20	7.310425798348177e-19	1.2847590603161314e-17	1.5563907801441346e-11	9.87133619745513e-14	6.635551483280544e-13	7.785217803757405e-08	1.8350588299182642e-19	5.3187359030926196e-12
G000772955	2	2.0	0.9999960660934448	7.645244207743246e-16	1.162362931786783e-16	0.9999960660934448	5.643251199671795e-09	9.790604091342026e-12	3.933117113774642e-06	1.0251784837711497e-10	4.642384825389071e-16	3.0087260384259766e-15	1.1157221658066388e-13	7.716395881637861e-13	2.620132999453517e-10	5.276922562108544e-12	2.310611283470182e-13	2.7844539174370908e-11
G001798685	10	10.0	0.9999998807907104	5.161347491435854e-14	9.989276268290453e-18	2.5434554793280646e-18	8.686275698721602e-09	4.8261247157909554e-14	1.379469130070865e-12	9.721243809934776e-10	1.7414051429152921e-13	2.044807845023948e-18	2.1012156587157244e-14	0.9999998807907104	1.3648947572164616e-07	1.7083144709890757e-15	1.6135636229930306e-11	5.06753694562434e-10
G000213295	6	6.0	1.0	9.806347757366188e-18	6.911154602398067e-21	1.3119300378989124e-23	2.923306312645847e-16	1.2665788712231347e-17	1.1842619925649202e-17	1.0	2.0979371204661514e-24	1.7707582904320784e-14	3.59190504623701e-15	1.6006013991965405e-14	4.006145137847028e-10	4.134453945729522e-19	4.0711035628199556e-25	1.226960787778389e-15
G001434895	2	2.0	1.0	3.9087241113820435e-18	2.5266648631912775e-20	1.0	4.356772694025985e-18	2.029018828286689e-18	4.1712563485553485e-18	1.9537607106044003e-26	1.2969487204944313e-21	8.485428496572301e-17	1.706478654130844e-14	9.92143529592116e-21	6.442500853760202e-19	9.373323669778354e-18	1.1484468349700546e-19	3.744594126445705e-21
G000702085	3	3.0	1.0	4.6941833881991215e-18	4.0775590098417885e-15	1.8136399805729387e-17	1.0	1.6944612379887758e-11	7.397475687564992e-11	3.898533785292452e-13	1.116941567540047e-18	2.760626572988461e-14	8.953334707873436e-19	9.260686835432796e-12	2.8525343979263207e-12	1.6085119347586385e-11	1.596550114335571e-09	8.159074804670041e-11
G000971975	5	5.0	0.9999986886978149	1.7639336718606677e-16	1.0583941492323112e-12	2.328907271476055e-07	1.1218622830710956e-06	5.159436072821322e-11	0.9999986886978149	1.9763118838520737e-15	3.672480028416025e-11	3.986794835236784e-12	4.0385493560446406e-11	2.2364978318205504e-14	6.222853898840697e-10	2.8705345392343595e-12	1.6760670542431688e-13	7.144392716318393e-11
G000171235	11	11.0	1.0	1.6255111406210387e-12	3.746783265590192e-12	1.5416357654137137e-19	3.4635868736220435e-17	6.059944331683912e-15	2.96723709412004e-15	3.4425883974640174e-18	1.0469497447804232e-12	1.2369076751761892e-18	1.206869049141801e-09	1.5950808673892425e-08	1.0	5.565434744494709e-16	2.9472179904899143e-12	4.765983343656827e-16
G000991025	12	12.0	0.9999990463256836	4.745083881374512e-09	9.203144286840216e-19	4.089993066447306e-10	6.228540903527313e-14	6.176983369243771e-10	2.217279693184082e-09	2.790003073016578e-08	3.061230265046129e-14	1.9400459971147255e-12	2.3721591368725675e-14	1.8878104413033725e-08	9.52270085008422e-09	0.9999990463256836	8.506249593587256e-10	9.766839639269165e-07
G000767135	1	1.0	1.0	6.87452568632071e-29	1.0	2.793370295972016e-29	9.469358136763701e-32	2.783090702340729e-10	4.4169276592397994e-20	1.2831681692945543e-23	1.9295102481538517e-27	2.1145006761077652e-35	8.693403927877216e-20	4.2292051584519986e-20	2.1879405415819214e-19	2.0285570716256027e-38	2.336027946611511e-18	1.6468434361460815e-28
G900156605	7	7.0	1.0	1.781478205740142e-20	3.152874012745485e-17	2.12761875730301e-18	5.154028449145219e-14	9.266190110135061e-14	8.215673649162428e-17	1.882641667641167e-21	1.0	1.133461488729559e-12	8.432879503202095e-13	1.2741560029283505e-09	4.570239535260515e-15	2.810345484914058e-20	2.5232494421968643e-17	3.418271958890995e-12
G900111835	8	8.0	0.9999947547912598	1.4088000665786538e-24	1.1761230010731705e-12	1.4237219622465881e-24	1.2664712912145934e-19	4.4952434922205034e-14	2.6753095181894504e-13	5.850945740620201e-19	6.7782515643616086e-15	0.9999947547912598	5.209798018768197e-06	4.279558651898441e-11	2.6939581793680053e-17	4.6674209746240465e-24	6.0935471643316174e-18	5.0980548179247603e-14
G001969485	4	4.0	0.9999963045120239	4.3195287624531176e-11	2.4589332952018594e-06	9.84845273947024e-17	7.27519766652307e-10	0.9999963045120239	1.4875878306952472e-11	3.3429698980937334e-15	2.080809916732429e-12	2.937792231705316e-10	1.7949101760450503e-08	1.1326177400405868e-06	4.0475123253003176e-10	4.384481319674727e-11	2.0394507416199303e-08	1.216660763248001e-07
G001796865	4	4.0	0.9999494552612305	1.4656902427856444e-11	9.85997524946547e-13	7.840569285402083e-14	1.4568084238941736e-10	0.9999494552612305	8.934852857578335e-09	5.201315181509181e-13	7.65921529242517e-19	2.2697743684574334e-09	9.913015963647354e-10	2.1939328576081607e-08	5.051226617069915e-05	6.346036474091932e-10	4.140103371241821e-08	1.5850263324068692e-09
G000768315	7	7.0	1.0	3.503247309540938e-27	3.9725664541107333e-25	2.6713767775431136e-29	1.114039724152494e-25	2.613858827821673e-21	4.313296679712516e-26	1.5158945481058352e-27	1.0	3.4493555526511056e-27	1.6235965686676183e-19	2.2746099654596204e-21	1.4558808931007686e-21	8.3438930826518e-35	1.4193999905621085e-24	8.763031167066082e-26
G000468115	14	14.0	0.9999996423721313	2.0057350555826095e-15	4.331552784329856e-17	9.192027186202656e-18	4.139288307669631e-07	2.488134718604037e-15	7.742724239534482e-10	5.146066614726736e-16	3.087869362563515e-19	1.0327543507987888e-17	4.890344205976671e-12	3.5479614851532254e-14	8.506804202029761e-13	3.4563822628356047e-16	8.212692490234787e-18	0.9999996423721313
G900110085	6	6.0	0.9999998807907104	2.6813822362014954e-14	2.292844191419119e-13	1.3589102885764193e-14	1.1925874177087792e-10	5.893104060294974e-11	2.321173852085079e-12	0.9999998807907104	9.450196376516989e-17	1.0153535727041446e-13	2.4052540693745086e-14	2.6480958051355863e-11	7.137906266052596e-08	2.9413327242572285e-12	9.504599884913034e-11	1.0732022215353965e-10
G000252705	3	3.0	0.9999977350234985	3.295562469887535e-16	9.617358371309126e-21	4.067484543623934e-11	0.9999977350234985	1.2580955374708047e-11	5.49081169420873e-10	3.025400374667697e-09	4.551641008543328e-11	1.0962310567760522e-13	2.8351728950659627e-11	3.2481342060464158e-09	4.741815273767713e-10	2.8898277000533046e-12	5.101711053612235e-07	1.7990746528084856e-06
G000160775	1	1.0	0.9999951124191284	7.669941757018451e-20	0.9999951124191284	1.178574464109128e-17	3.6077941344220523e-22	4.933337550028227e-06	1.3843974252560065e-13	6.195117661055016e-14	8.979833955784455e-21	1.0939498941982345e-21	2.2249927527045847e-14	1.8515737039296112e-14	2.628935364299784e-16	1.8744899271314874e-25	5.137522894084479e-13	5.905025904340123e-20
G001771655	14	14.0	0.9999963045120239	1.8788444577921837e-08	1.0739115162697527e-16	8.110683348896974e-14	3.879359944392036e-09	1.0221613486183223e-11	1.5752838269933456e-11	2.6094822917072102e-12	2.6553578891252982e-08	1.9296967292365787e-17	3.999271566175336e-15	3.392538161506309e-08	2.8808221941289958e-06	7.212069590423198e-07	1.3450576763496258e-10	0.9999963045120239
G001574755	9	9.0	1.0	6.138986481706368e-14	2.4747499039715244e-15	1.181884764819949e-15	8.741854354114842e-13	5.897753531207417e-13	5.560437960766551e-12	2.7771715482849402e-11	1.9194600336253087e-12	1.952898287527205e-09	1.0	1.2021645900972544e-08	1.3040047340540095e-11	7.167137434753446e-13	5.652877859932261e-18	1.1056153770283572e-09
G001801375	9	9.0	0.9999998807907104	1.2987531883279502e-10	3.065221984572426e-17	1.3557932073305235e-14	2.2330505771318149e-13	1.0124682396726176e-13	1.7488794082286762e-15	1.6327997001913201e-21	5.92413488056942e-13	1.0935863770100696e-07	0.9999998807907104	2.8749169711517197e-09	6.08976878527321e-15	3.828375508991399e-17	1.1009163009391768e-13	1.6007324176572518e-18
G000964565	8	8.0	1.0	1.8945740872505425e-19	7.977749320528527e-15	2.1155635153071092e-22	1.6257357466535963e-14	1.957743646016641e-12	1.0807489002232487e-18	7.397507639969303e-25	1.8847430059243213e-14	1.0	3.49847333325215e-08	1.6818032426771379e-12	1.582532407662417e-15	7.350561180695679e-17	2.5224359830889568e-21	7.254675240533567e-14
G000686645	5	5.0	1.0	9.437136395349135e-21	4.0404556844993796e-17	5.0965415855416464e-24	4.601086438932311e-12	3.8268413438125037e-10	1.0	8.366580133778792e-14	1.113199725339092e-23	4.007193097707397e-17	7.143924581537236e-16	1.93362381661899e-10	1.2055261677801354e-08	3.248183086412825e-17	8.755303882064525e-13	2.400408864733361e-11
G000271445	2	2.0	1.0	4.9040178097030514e-20	9.195484949797144e-21	1.0	4.85043080395575e-22	2.6305536994181443e-21	1.5925093117902856e-19	1.0382975150813189e-30	3.34172893282843e-25	5.1845275810359245e-24	2.037496395589592e-18	1.1612635017369656e-24	2.993648880311942e-22	4.916978049691138e-21	1.3576307790886138e-21	9.125964992180958e-24
G000430485	13	13.0	1.0	1.0955298300474592e-11	6.489736485652159e-19	1.0794645451579437e-16	3.706041278982858e-13	1.1172437974771299e-11	2.69107734143445e-13	5.000178953847576e-16	1.7958943319550287e-14	1.7660527348821e-18	7.737215839249506e-18	1.1621453799293135e-09	7.158069709883863e-12	2.578405696417041e-13	1.0	2.7467832452998664e-09
G001574775	9	9.0	1.0	6.408300268472694e-14	2.716633502828909e-15	1.3398385159118652e-15	1.3442151038101091e-12	6.207149594664174e-13	6.833027199615316e-12	4.002484801923778e-11	2.0156940352955566e-12	2.0577362036533486e-09	1.0	1.3100746265592988e-08	1.3469979472102711e-11	8.788833376349725e-13	6.760346141507045e-18	9.685413582261049e-10
G001443605	6	6.0	0.9999523162841797	1.5948676840987774e-12	1.0540375504645896e-14	9.923272218492397e-17	7.000260637823885e-08	2.2652968389991202e-10	5.693117158256378e-11	0.9999523162841797	6.133014475911752e-15	1.1380746345324155e-10	7.65922103518335e-10	1.204236266261205e-09	4.7573816118529066e-05	1.4065486622638623e-11	1.1531905638739737e-11	8.353908675928778e-09
G000014145	11	11.0	0.9999996423721313	3.631807921349213e-14	5.734948377734278e-14	3.905142539634837e-13	4.154331989525417e-09	1.289885559474513e-10	2.823116851402574e-08	1.370324440586046e-07	3.747365577024507e-14	6.455836559782213e-11	2.5429405109411718e-11	3.884737509451952e-08	0.9999996423721313	4.1577003884012143e-13	1.9375666349130682e-10	1.9655665539630718e-07
G000996765	0	0.0	0.999993085861206	0.999993085861206	2.7043067785115227e-09	6.307610683764509e-11	2.434364709813508e-09	2.3765807100062375e-09	1.3201972848264631e-10	8.870847307586305e-14	3.2275060402042755e-10	1.3576757990421684e-12	2.188768749578074e-10	8.049259037079537e-09	4.749995882735725e-11	6.964416570554022e-06	5.7035837858210314e-11	1.2269552041033194e-09
G000146185	3	3.0	1.0	5.439301247487747e-20	2.7948083083928488e-11	5.596133336085573e-16	1.0	9.46903743328858e-16	1.0313019327412576e-09	7.563882246236497e-14	3.6087633473579976e-19	3.7008553359698295e-21	1.0705845177808941e-19	4.644132647890764e-11	5.512316778976799e-16	8.01808706235585e-14	2.1444780673451902e-10	1.1948522032900755e-11
G000043285	8	8.0	1.0	1.69426606575449e-20	4.214398193822612e-23	3.3046549979993955e-14	1.6014555472205518e-15	6.170908321221965e-17	1.8608841630308884e-15	5.450367934756173e-10	2.065002899578894e-12	1.0	6.402912644531966e-10	2.292525280722657e-09	4.93403468039208e-15	1.389298807875073e-17	8.969450182583216e-12	3.890650348008402e-14
G001817175	12	12.0	0.9999953508377075	2.6146242362301564e-06	2.2499082596993958e-09	8.76914754144309e-08	3.6732263897221173e-09	5.8877986930383486e-08	1.0276972943756846e-06	5.106136422801985e-16	9.88967352455461e-10	1.04868148886883e-10	6.038145556885866e-07	1.0425389718182743e-10	4.973466638524826e-10	0.9999953508377075	8.797554698625198e-13	2.529133382722648e-07
G000219175	8	8.0	0.9999982118606567	1.5033554735222293e-15	3.2753630363480113e-10	2.972232894442946e-15	1.485680881704171e-13	1.0502533287493065e-09	1.0371937336772774e-10	1.7359254037380732e-22	3.923986136022961e-10	0.9999982118606567	1.6134615634655347e-06	8.767073467197406e-08	6.240765960648445e-14	6.601990482080211e-11	1.6603208959833774e-16	1.7365601144569975e-12
G001779745	12	12.0	0.9999762773513794	3.986899699270907e-09	2.056528233297661e-16	3.1153563480020366e-14	1.364476836639844e-13	3.5901761563650325e-09	6.298567711837677e-08	1.7240379859406046e-13	4.892720885558977e-13	1.1170363458946333e-16	3.5202403058515186e-12	4.0886849461685415e-09	6.12159226420772e-07	0.9999762773513794	2.880559018311052e-13	2.301794484083075e-05
G001698445	14	14.0	1.0	1.7084487958057274e-33	5.851566431541349e-28	6.448876031563099e-32	2.4206564865624695e-34	7.533452933397534e-27	2.7421079982577977e-32	5.40110370428053e-38	5.088801877066785e-27	3.8970163205903176e-36	3.9248788263139916e-24	9.84871343708766e-25	3.345354626295678e-23	5.299100791840193e-31	8.36183682024611e-34	1.0
G000158295	14	14.0	0.9999995231628418	3.1170566128224664e-10	6.335158914099935e-23	8.296098741311653e-08	4.053343616305938e-07	1.6209413368842296e-12	3.352031985315307e-10	9.168727999053772e-09	1.0198850541491735e-18	7.152152646351975e-18	1.1362404117827708e-20	3.8894616694040707e-11	3.0005484208395217e-11	4.5103079604480456e-10	2.327247335814908e-12	0.9999995231628418
G001878775	8	8.0	0.9999957084655762	1.781184588386421e-14	9.571916149237955e-14	2.6018895371571205e-11	2.298800689734537e-12	1.1187236900744857e-11	6.959939623327888e-14	1.2576095036870385e-17	1.3049807068288288e-10	0.9999957084655762	4.164016445429297e-06	1.1707544445016538e-07	5.939992941961236e-11	7.0108853516767395e-15	3.4237460833778965e-16	2.4550106392240423e-10
G001782895	0	0.0	1.0	1.0	5.573690825916794e-19	5.653182593269926e-17	2.1372173611310752e-18	9.629913906720172e-21	1.7593975457303249e-16	1.0513187149203875e-22	6.5390545932038335e-22	3.8006041089970615e-21	2.49750020308315e-16	5.492858314596e-16	8.691878813622821e-20	3.0469429201929188e-09	1.9472115962833837e-20	6.324664322611077e-20
G001038565	2	2.0	0.9999758005142212	3.484844753620166e-17	1.6106867505077455e-17	0.9999758005142212	2.153745064237267e-11	1.8975200913578377e-13	2.425663114991039e-05	1.479074675236891e-11	1.6302583731963422e-16	4.32621738996955e-14	1.6688004602326278e-13	6.372364810982136e-15	1.429595417740126e-11	6.647139165049526e-14	5.3954211500580225e-15	1.134419028983244e-13
G001676785	14	14.0	0.9999990463256836	2.212162406170217e-18	6.358335016406604e-21	1.8334759979785759e-13	9.333770094599458e-07	8.332928531223915e-14	4.369779191271128e-11	4.5894537059609775e-09	2.44634740694243e-15	8.328511084997395e-14	8.383983992691084e-16	1.274873095979956e-09	3.9560882347799975e-11	4.276793841369152e-18	6.157256643565465e-14	0.9999990463256836
G001768205	6	6.0	1.0	3.8146726446045e-13	1.0054136391924834e-20	3.5873314918383106e-15	1.0107727372102304e-12	5.896150928608179e-11	3.0441703438620696e-14	1.0	1.5087125553174254e-19	5.706768544491193e-16	2.5188630410513495e-14	4.873509148323185e-12	6.039123867651597e-09	7.307698147778971e-14	8.194085770422011e-15	2.4596599756954163e-10
G000299875	7	7.0	1.0	9.99241399619062e-23	9.326468979600077e-23	2.1158093805715156e-26	2.2006421542457115e-16	2.7056033521086187e-19	1.509339176943177e-20	4.94805163494634e-25	1.0	2.1808012886218624e-25	7.907475251911908e-18	1.734003159158462e-14	1.0391201053183284e-18	1.3418975435788375e-26	1.1823185724285226e-21	7.467553925581453e-21
G000711715	7	7.0	1.0	1.0519915738294958e-24	1.9960378002972156e-26	9.593255808963083e-27	1.0852967681801897e-27	1.9540518629613144e-18	7.298728449569791e-25	6.837841396075073e-26	1.0	7.083297438886854e-25	5.926903275408623e-17	1.71699931543292e-20	1.30643419606462e-19	4.6131614582448336e-34	6.692348328058701e-26	1.6675192672329608e-23
G000423765	2	2.0	1.0	7.076622621227102e-11	2.8894844416454957e-13	1.0	7.649647137952797e-09	3.3103233695874756e-12	6.894636337545501e-12	2.4577990467497535e-13	2.7290773807475688e-11	9.966492048156268e-15	9.6874678418013e-13	4.148432357180265e-13	3.336175502521854e-10	4.279074924257165e-12	5.240640278507402e-13	8.796284013679045e-12
G000026745	2	2.0	1.0	2.041892002702106e-11	8.763173021432424e-13	1.0	1.4313649154829022e-09	4.8531391579065275e-12	9.514308230151869e-10	8.777876971295673e-13	2.5351108270455815e-14	7.290744111007274e-17	1.3648125327375e-13	9.910727295260602e-14	2.5298665384809738e-09	1.2402992044871497e-12	8.580820515941001e-13	2.6147049803082467e-11
G900112255	11	11.0	0.9999839067459106	7.44167618904612e-06	1.555808325053032e-12	3.084118694055628e-16	8.173774157516078e-12	4.19949908181394e-11	3.593337780105621e-11	8.511411579092965e-06	1.2623602216441012e-14	2.166702364400641e-12	1.6975427286070044e-07	7.090731890535551e-10	0.9999839067459106	6.715854539152133e-10	1.0326017723717197e-15	1.2093057458195666e-11
G000411515	9	9.0	0.9999923706054688	1.895359841297406e-10	4.162124582762772e-07	3.1477913609023744e-09	5.677231911249692e-07	1.0086755430904759e-08	1.0392493550170911e-06	2.42200703937101e-10	1.066094341695134e-06	7.59610259137844e-08	0.9999923706054688	2.4698476863704855e-06	2.9101792620167544e-07	4.529745112336059e-08	4.650836382680268e-10	1.6656041452733916e-06
G000314735	7	7.0	1.0	1.313115721613123e-17	3.337931438412277e-18	3.3705671256975207e-21	7.471191642576696e-16	3.154356836563882e-15	5.568019882432284e-18	2.3630118642003492e-20	1.0	2.606498679136879e-15	9.636177411564972e-10	4.6320395435950346e-11	4.747006417506541e-15	1.846255363724539e-22	9.321650317297625e-19	7.327464312759728e-17
G000225995	7	7.0	1.0	2.1492652435217358e-21	1.7660360817511357e-14	1.4549251975804242e-22	3.1622466308302006e-16	2.649626420437516e-15	2.8714107914301623e-12	2.1240554199360834e-21	1.0	1.0085112586880234e-17	3.4452166119969263e-10	1.600261936851588e-11	2.1666670803961903e-14	2.4843448576705596e-27	1.9209567388843434e-17	1.9921608761468265e-16
G001795205	4	4.0	0.9999819993972778	3.021520533774691e-12	5.614153347939521e-14	1.2603423350538573e-13	2.2343704664251618e-10	0.9999819993972778	4.810679001820972e-07	2.1282724321498685e-14	1.9313906296949647e-17	1.8531887135964098e-10	8.85428230734675e-10	3.279467009065229e-08	1.745141162246e-05	1.0351397690400166e-11	1.8400564627540916e-08	1.0363750135855554e-10
G900142285	3	3.0	0.999987006187439	1.7539475670028457e-18	5.321164427158046e-22	3.135453452429715e-09	0.999987006187439	8.540347248842117e-12	3.105059764862972e-09	2.9837199377880097e-10	7.679820092650167e-17	7.37412854896405e-16	3.110904191953524e-17	4.868849767802885e-10	1.9130200895611793e-12	6.323812035412572e-15	2.2057629334160112e-10	1.3037301869189832e-05
